GeoFips,GeoName,LineCode,Description,2019
38000,North Dakota,55,"        Funds, trusts, and other financial vehicles",(NA)
38000,North Dakota,56,      Real estate and rental and leasing,5855.1
38000,North Dakota,57,        Real estate,(NA)
38000,North Dakota,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
38000,North Dakota,59,    Professional and business services,3175.9
38000,North Dakota,60,"      Professional, scientific, and technical services",1770.2
38000,North Dakota,61,        Legal services,(NA)
38000,North Dakota,62,        Computer systems design and related services,(NA)
38000,North Dakota,63,"        Miscellaneous professional, scientific, and technical services",(NA)
38000,North Dakota,64,      Management of companies and enterprises,644.4
38000,North Dakota,65,      Administrative and support and waste management and remediation services,768.2
38000,North Dakota,66,        Administrative and support services,(NA)
38000,North Dakota,67,        Waste management and remediation services,(NA)
38000,North Dakota,68,"    Educational services, health care, and social assistance",4304.1
38000,North Dakota,69,      Educational services,171.2
38000,North Dakota,70,      Health care and social assistance,4133.5
38000,North Dakota,71,        Ambulatory health care services,(NA)
38000,North Dakota,72,        Hospitals,(NA)
38000,North Dakota,73,        Nursing and residential care facilities,(NA)
38000,North Dakota,74,        Social assistance,(NA)
38000,North Dakota,75,"    Arts, entertainment, recreation, accommodation, and food services",1168.3
38000,North Dakota,76,"      Arts, entertainment, and recreation",178.2
38000,North Dakota,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
38000,North Dakota,78,"        Amusement, gambling, and recreation industries",(NA)
38000,North Dakota,79,      Accommodation and food services,992.8
38000,North Dakota,80,        Accommodation,(NA)
38000,North Dakota,81,        Food services and drinking places,(NA)
38000,North Dakota,82,    Other services (except government and government enterprises),838.6
38000,North Dakota,83,  Government and government enterprises,5368.6
38000,North Dakota,84,    Federal civilian,(NA)
38000,North Dakota,85,    Military,(NA)
38000,North Dakota,86,    State and local,(NA)
38000,North Dakota,,Addenda:,
38000,North Dakota,87,Natural resources and mining,12923
38000,North Dakota,88,Trade,7204.9
38000,North Dakota,89,Transportation and utilities,3720.8
38000,North Dakota,91,Private goods-producing industries 2/,18755.1
38000,North Dakota,92,Private services-providing industries 3/,29847.2
39000,Ohio,1,All industry total,615600.2
39000,Ohio,2,  Private industries,552838.2
39000,Ohio,3,"    Agriculture, forestry, fishing and hunting",5086.9
39000,Ohio,4,      Farms,(NA)
39000,Ohio,5,"      Forestry, fishing, and related activities",(NA)
39000,Ohio,6,"    Mining, quarrying, and oil and gas extraction",21995.2
39000,Ohio,7,      Oil and gas extraction,(NA)
39000,Ohio,8,      Mining (except oil and gas),(NA)
39000,Ohio,9,      Support activities for mining,(NA)
39000,Ohio,10,    Utilities,9476
39000,Ohio,11,    Construction,19327.5
39000,Ohio,12,    Manufacturing,103594.1
39000,Ohio,13,      Durable goods manufacturing,57277.7
39000,Ohio,14,        Wood product manufacturing,(NA)
39000,Ohio,15,        Nonmetallic mineral product manufacturing,(NA)
39000,Ohio,16,        Primary metal manufacturing,(NA)
39000,Ohio,17,        Fabricated metal product manufacturing,(NA)
39000,Ohio,18,        Machinery manufacturing,(NA)
39000,Ohio,19,        Computer and electronic product manufacturing,(NA)
39000,Ohio,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
39000,Ohio,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
39000,Ohio,22,        Other transportation equipment manufacturing,(NA)
39000,Ohio,23,        Furniture and related product manufacturing,(NA)
39000,Ohio,24,        Miscellaneous manufacturing,(NA)
39000,Ohio,25,      Nondurable goods manufacturing,46290.5
39000,Ohio,26,        Food and beverage and tobacco product manufacturing,(NA)
39000,Ohio,27,        Textile mills and textile product mills,(NA)
39000,Ohio,28,"        Apparel, leather, and allied product manufacturing",(NA)
39000,Ohio,29,        Paper manufacturing,(NA)
39000,Ohio,30,        Printing and related support activities,(NA)
39000,Ohio,31,        Petroleum and coal products manufacturing,(NA)
39000,Ohio,32,        Chemical manufacturing,(NA)
39000,Ohio,33,        Plastics and rubber products manufacturing,(NA)
39000,Ohio,34,    Wholesale trade,38695.9
39000,Ohio,35,    Retail trade,38444.5
39000,Ohio,36,    Transportation and warehousing,19460.9
39000,Ohio,37,      Air transportation,(NA)
39000,Ohio,38,      Rail transportation,(NA)
39000,Ohio,39,      Water transportation,(NA)
39000,Ohio,40,      Truck transportation,(NA)
39000,Ohio,41,      Transit and ground passenger transportation,(NA)
39000,Ohio,42,      Pipeline transportation,(NA)
39000,Ohio,43,      Other transportation and support activities,(NA)
39000,Ohio,44,      Warehousing and storage,(NA)
39000,Ohio,45,    Information,19703.7
39000,Ohio,46,      Publishing industries (except Internet),(NA)
39000,Ohio,47,      Motion picture and sound recording industries,(NA)
39000,Ohio,48,      Broadcasting (except Internet) and telecommunications,(NA)
39000,Ohio,49,"      Data processing, hosting, and other information services",(NA)
39000,Ohio,50,"    Finance, insurance, real estate, rental, and leasing",112672.4
39000,Ohio,51,      Finance and insurance,47914.5
39000,Ohio,52,"        Monetary Authorities- central bank, credit intermediation, and related services",(NA)
39000,Ohio,53,"        Securities, commodity contracts, and other financial investments and related activities",(NA)
39000,Ohio,54,        Insurance carriers and related activities,(NA)
39000,Ohio,55,"        Funds, trusts, and other financial vehicles",(NA)
39000,Ohio,56,      Real estate and rental and leasing,64684.5
39000,Ohio,57,        Real estate,(NA)
39000,Ohio,58,        Rental and leasing services and lessors of nonfinancial intangible assets,(NA)
39000,Ohio,59,    Professional and business services,76936.6
39000,Ohio,60,"      Professional, scientific, and technical services",34461.5
39000,Ohio,61,        Legal services,(NA)
39000,Ohio,62,        Computer systems design and related services,(NA)
39000,Ohio,63,"        Miscellaneous professional, scientific, and technical services",(NA)
39000,Ohio,64,      Management of companies and enterprises,24096.7
39000,Ohio,65,      Administrative and support and waste management and remediation services,18601.5
39000,Ohio,66,        Administrative and support services,(NA)
39000,Ohio,67,        Waste management and remediation services,(NA)
39000,Ohio,68,"    Educational services, health care, and social assistance",60462.9
39000,Ohio,69,      Educational services,5406.4
39000,Ohio,70,      Health care and social assistance,55101.8
39000,Ohio,71,        Ambulatory health care services,(NA)
39000,Ohio,72,        Hospitals,(NA)
39000,Ohio,73,        Nursing and residential care facilities,(NA)
39000,Ohio,74,        Social assistance,(NA)
39000,Ohio,75,"    Arts, entertainment, recreation, accommodation, and food services",20931.1
39000,Ohio,76,"      Arts, entertainment, and recreation",6901.3
39000,Ohio,77,"        Performing arts, spectator sports, museums, and related activities",(NA)
39000,Ohio,78,"        Amusement, gambling, and recreation industries",(NA)
39000,Ohio,79,      Accommodation and food services,14042.2
39000,Ohio,80,        Accommodation,(NA)
39000,Ohio,81,        Food services and drinking places,(NA)
39000,Ohio,82,    Other services (except government and government enterprises),11779.8
39000,Ohio,83,  Government and government enterprises,62997.1
39000,Ohio,84,    Federal civilian,(NA)
39000,Ohio,85,    Military,(NA)
39000,Ohio,86,    State and local,(NA)
39000,Ohio,,Addenda:,
39000,Ohio,87,Natural resources and mining,26460.1
39000,Ohio,88,Trade,77102.6
39000,Ohio,89,Transportation and utilities,28896.4
39000,Ohio,91,Private goods-producing industries 2/,145017.9
39000,Ohio,92,Private services-providing industries 3/,407993.4
40000,Oklahoma,1,All industry total,201314
40000,Oklahoma,2,  Private industries,174310.4
40000,Oklahoma,3,"    Agriculture, forestry, fishing and hunting",3962.7
40000,Oklahoma,4,      Farms,(NA)
40000,Oklahoma,5,"      Forestry, fishing, and related activities",(NA)
40000,Oklahoma,6,"    Mining, quarrying, and oil and gas extraction",45803.1
40000,Oklahoma,7,      Oil and gas extraction,(NA)
40000,Oklahoma,8,      Mining (except oil and gas),(NA)
40000,Oklahoma,9,      Support activities for mining,(NA)
40000,Oklahoma,10,    Utilities,3744.3
40000,Oklahoma,11,    Construction,5746.6
40000,Oklahoma,12,    Manufacturing,17233.7
40000,Oklahoma,13,      Durable goods manufacturing,9630.2
40000,Oklahoma,14,        Wood product manufacturing,(NA)
40000,Oklahoma,15,        Nonmetallic mineral product manufacturing,(NA)
40000,Oklahoma,16,        Primary metal manufacturing,(NA)
40000,Oklahoma,17,        Fabricated metal product manufacturing,(NA)
40000,Oklahoma,18,        Machinery manufacturing,(NA)
40000,Oklahoma,19,        Computer and electronic product manufacturing,(NA)
40000,Oklahoma,20,"        Electrical equipment, appliance, and component manufacturing",(NA)
40000,Oklahoma,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(NA)
40000,Oklahoma,22,        Other transportation equipment manufacturing,(NA)
40000,Oklahoma,23,        Furniture and related product manufacturing,(NA)
40000,Oklahoma,24,        Miscellaneous manufacturing,(NA)
40000,Oklahoma,25,      Nondurable goods manufacturing,7617.4
40000,Oklahoma,26,        Food and beverage and tobacco product manufacturing,(NA)
40000,Oklahoma,27,        Textile mills and textile product mills,(NA)
40000,Oklahoma,28,"        Apparel, leather, and allied product manufacturing",(NA)
40000,Oklahoma,29,        Paper manufacturing,(NA)
40000,Oklahoma,30,        Printing and related support activities,(NA)
40000,Oklahoma,31,        Petroleum and coal products manufacturing,(NA)
